"times","A_flux","inert_flux","A_concentration","AZ_concentration","A_rate","AZ_rate"
0.73,0.478897094286297,0.518521626690116,0.43237013962366,0.0253895667500007,-0.010565674432806,-0.0613448079328074
0.731,0.47774119242661,0.517243959307829,0.431326408257936,0.0253282958060651,-0.0105405466246754,-0.0611971382368055
0.732,0.476588076582627,0.515969439842503,0.430285194685267,0.0252671723570517,-0.0105154732529769,-0.0610498179670802
0.733,0.475437740104137,0.514698060545531,0.429246492860634,0.025206196053898,-0.0104904542882314,-0.0609028463960275
0.734,0.474290176355742,0.513429813687223,0.428210296753064,0.0251453665482693,-0.0104654896993626,-0.0607562227959012
0.735,0.473145378716837,0.512164691556757,0.427176600345602,0.0250846834925585,-0.0104405794537283,-0.0606099464388453
0.736,0.472003340581599,0.510902686462146,0.426145397635287,0.0250241465398865,-0.0104157235171513,-0.0604640165969244
0.737,0.470864055358969,0.509643790730185,0.425116682633128,0.0249637553441023,-0.0103909218539486,-0.0603184325421532
0.738,0.469727516472634,0.508387996706413,0.424090449364077,0.0249035095597825,-0.0103661744269622,-0.0601731935465273
0.739,0.468593717361012,0.507135296755074,0.423066691867005,0.0248434088422321,-0.0103414811975873,-0.0600282988820516
0.74,0.467462651477239,0.505885683259065,0.422045404194677,0.024783452847484,-0.0103168421258015,-0.0598837478207695
0.741,0.466334312289143,0.504639148619905,0.421026580413726,0.0247236412322988,-0.010292257170192,-0.0597395396347897
0.742,0.465208693279237,0.503395685257683,0.420010214604626,0.0246639736541652,-0.0102677262879848,-0.0595956735963153
0.743,0.464085787944694,0.50215528561102,0.418996300861671,0.0246044497712996,-0.0102432494350706,-0.0594521489776698
0.744,0.462965589797331,0.500917942137026,0.417984833292942,0.0245450692426458,-0.0102188265660323,-0.0593089650513239
0.745,0.461848092363592,0.499683647311258,0.416975806020291,0.0244858317278753,-0.0101944576341706,-0.0591661210899212
0.746,0.46073328918453,0.498452393627676,0.415969213179307,0.0244267368873867,-0.0101701425915307,-0.059023616366304
0.747,0.459621173815789,0.497224173598601,0.414965048919294,0.0243677843823057,-0.010145881388927,-0.0588814501535384
0.748,0.45851173982758,0.495998979754675,0.413963307403243,0.0243089738744849,-0.0101216739759687,-0.0587396217249385
0.749,0.457404980804669,0.494776804644816,0.41296398280781,0.0242503050265033,-0.0100975203010841,-0.0585981303540907
0.75,0.456300890346354,0.493557640836177,0.411967069323286,0.0241917775016662,-0.0100734203115445,-0.0584569753148768
0.751,0.455199462066445,0.492341480914103,0.410972561153574,0.0241333909640049,-0.0100493739534882,-0.058316155881498
0.752,0.454100689593249,0.491128317482091,0.409980452516159,0.0240751450782764,-0.0100253811719441,-0.0581756713284969
0.753,0.453004566569542,0.489918143161744,0.408990737642088,0.0240170395099628,-0.0100014419108543,-0.0580355209307799
0.754,0.451911086652559,0.488710950592734,0.408003410775938,0.0239590739252713,-0.00997755611309686,-0.0578957039636394
0.755,0.450820243513963,0.487506732432756,0.407018466175792,0.0239012479911334,-0.00995372372050801,-0.0577562197027749
0.756,0.449732030839834,0.486305481357487,0.406035898113213,0.0238435613752049,-0.00992994467390346,-0.0576170674243133
0.757,0.448646442330644,0.485107190060545,0.405055700873219,0.0237860137458651,-0.00990621891310062,-0.0574782464048309
0.758,0.447563471701235,0.483911851253446,0.404077868754254,0.0237286047722166,-0.00988254637693936,-0.0573397559213725
0.759,0.446483112680801,0.482719457665565,0.403102396068163,0.0236713341240845,-0.0098589270033031,-0.0572015952514722
0.76,0.445405359012864,0.48153000204409,0.402129277140166,0.0236142014720164,-0.00983536072913804,-0.0570637636731709
0.761,0.444330204455256,0.480343477153982,0.40115850630883,0.0235572064872815,-0.00981184749047459,-0.0569262604650375
0.762,0.443257642780095,0.479159875777936,0.400190077926046,0.0235003488418699,-0.0097883872224459,-0.0567890849061858
0.763,0.442187667773763,0.477979190716334,0.399223986356997,0.0234436282084928,-0.00976497985930891,-0.0566522362762945
0.764,0.441120273236887,0.47680141478721,0.398260225980137,0.0233870442605809,-0.00974162533446093,-0.0565157138556228
0.765,0.440055452984313,0.475626540826203,0.397298791187162,0.0233305966722848,-0.00971832358046054,-0.0563795169250302
0.766,0.43899320084509,0.474454561686519,0.396339676382982,0.0232742851184737,-0.00969507452904478,-0.0562436447659922
0.767,0.437933510662438,0.473285470238887,0.395382875985697,0.023218109274735,-0.00967187811114784,-0.0561080966606178
0.768,0.436876376293738,0.472119259371519,0.394428384426569,0.0231620688173737,-0.00964873425691842,-0.0559728718916657
0.769,0.435821791610497,0.470955921990071,0.393476196149997,0.0231061634234117,-0.00962564289573731,-0.0558379697425607
0.77,0.434769750498334,0.469795451017599,0.392526305613487,0.0230503927705872,-0.0096026039562348,-0.0557033894974092
0.771,0.433720246856956,0.468637839394516,0.391578707287628,0.022994756537354,-0.00957961736630741,-0.0555691304410153
0.772,0.432673274600131,0.467483080078556,0.390633395656064,0.0229392544028804,-0.00955668305313456,-0.0554351918588954
0.773,0.431628827655668,0.466331166044731,0.389690365215472,0.0228838860470493,-0.00953380094319428,-0.0553015730372929
0.774,0.430586899965392,0.465182090285288,0.388749610475525,0.0228286511504567,-0.00951097096228048,-0.0551682732631939
0.775,0.429547485485125,0.46403584580967,0.387811125958875,0.0227735493944112,-0.00948819303551751,-0.0550352918243399
0.776,0.428510578184657,0.462892425644476,0.386874906201124,0.0227185804609334,-0.00946546708737639,-0.0549026280092432
0.777,0.427476172047725,0.461751822833417,0.385940945750792,0.022663744032755,-0.0094427930416896,-0.0547702811071997
0.778,0.42644426107199,0.460614030437282,0.385009239169298,0.022609039793318,-0.00942017082166646,-0.0546382504083024
0.779,0.425414839269013,0.459479041533887,0.384079781030928,0.0225544674267737,-0.00939760034990794,-0.0545065352034554
0.78,0.424387900664229,0.458346849218046,0.383152565922808,0.0225000266179825,-0.00937508154842004,-0.054375134784385
0.781,0.423363439296925,0.457217446601521,0.382227588444882,0.0224457170525122,-0.00935261433862949,-0.0542440484436539
0.782,0.422341449220218,0.456090826812988,0.38130484320988,0.0223915384166379,-0.00933019864139623,-0.0541132754746721
0.783,0.421321924501025,0.454966982997993,0.380384324843294,0.0223374903973408,-0.00930783437702898,-0.0539828151717107
0.784,0.420304859220045,0.453845908318914,0.37946602798335,0.0222835726823075,-0.00928552146529715,-0.0538526668299121
0.785,0.419290247471729,0.452727595954919,0.378549947280981,0.0222297849599286,-0.00926325982544429,-0.0537228297453016
0.786,0.418278083364261,0.451612039101928,0.377636077399804,0.0221761269192988,-0.0092410493762019,-0.0535933032147995
0.787,0.41726836101953,0.450499230972569,0.376724413016086,0.0221225982502151,-0.00921889003580206,-0.0534640865362322
0.788,0.416261074573106,0.449389164796144,0.375814948818725,0.0220691986431761,-0.00919678172198951,-0.0533351790083418
0.789,0.415256218174216,0.448281833818584,0.374907679509216,0.0220159277893816,-0.0091747243520342,-0.0532065799307974
0.79,0.414253785985719,0.447177231302412,0.37400259980163,0.0219627853807309,-0.00915271784274363,-0.0530782886042054
0.791,0.41325377218408,0.446075350526701,0.373099704422585,0.0219097711098224,-0.00913076211047503,-0.0529503043301198
0.792,0.412256170959348,0.444976184787037,0.372198988111218,0.0218568846699523,-0.00910885707114645,-0.0528226264110511
0.793,0.411260976515127,0.443879727395477,0.371300445619159,0.0218041257551141,-0.00908700264024898,-0.0526952541504772
0.794,0.410268183068555,0.442785971680511,0.370404071710508,0.0217514940599971,-0.00906519873285727,-0.0525681868528514
0.795,0.409277784850275,0.441694910987022,0.369509861161801,0.0216989892799856,-0.00904344526364176,-0.052441423823613
0.796,0.408289776104415,0.440606538676246,0.368617808761988,0.0216466111111582,-0.00902174214687901,-0.0523149643691955
0.797,0.407304151088557,0.439520848125733,0.367727909312406,0.0215943592502865,-0.0090000892964624,-0.0521888077970354
0.798,0.406320904073715,0.438437832729311,0.366840157626753,0.0215422333948339,-0.00897848662591261,-0.0520629534155805
0.799,0.405340029344308,0.437357485897041,0.365954548531058,0.0214902332429553,-0.0089569340483886,-0.0519374005342991
0.8,0.404361521198138,0.436279801055182,0.365071076863656,0.0214383584934951,-0.00893543147669762,-0.0518121484636879
0.801,0.403385373946361,0.435204771646149,0.364189737475164,0.0213866088459872,-0.00891397882330469,-0.051687196515279
0.802,0.402411581913462,0.43413239112848,0.36331052522845,0.021334984000653,-0.00889257600034277,-0.0515625440016487
0.803,0.40144013943723,0.433062652976789,0.362433434998607,0.0212834836584011,-0.00887122291962339,-0.0514381902364255
0.804,0.400471040868734,0.431995550681733,0.361558461672931,0.0212321075208258,-0.00884991949264446,-0.051314134534296
0.805,0.399504280572294,0.430931077749972,0.36068560015089,0.0211808552902062,-0.00882866563060108,-0.0511903762110135
0.806,0.398539852925458,0.429869227704129,0.359814845344096,0.0211297266695052,-0.00880746124439341,-0.0510669145834038
0.807,0.397577752318977,0.428809994082754,0.358946192176284,0.0210787213623682,-0.00878630624463739,-0.0509437489693738
0.808,0.396617973156775,0.427753370440282,0.358079635583281,0.0210278390731223,-0.0087652005416724,-0.050820878687917
0.809,0.395660509855927,0.426699350346998,0.35721517051298,0.0209770795067748,-0.00874414404557017,-0.0506983030591199
0.81,0.394705356846632,0.425647927388996,0.356352791925315,0.0209264423690128,-0.00872313666614316,-0.0505760214041687
0.811,0.393752508572187,0.424599095168145,0.355492494792234,0.0208759273662011,-0.00870217831295406,-0.0504540330453563
0.812,0.392801959488961,0.423552847302043,0.354634274097671,0.0208255342053822,-0.00868126889532228,-0.0503323373060867
0.813,0.391853704066371,0.42250917742399,0.353778124837523,0.0207752625942743,-0.00866040832233367,-0.0502109335108822
0.814,0.390907736786852,0.421468079182937,0.35292404201962,0.0207251122412705,-0.00863959650284774,-0.0500898209853888
0.815,0.389964052145834,0.420429546243461,0.3520720206637,0.020675082855438,-0.00861883334550589,-0.0499689990563819
0.816,0.389022644651716,0.419393572285717,0.351222055801381,0.0206251741465163,-0.00859811875873828,-0.0498484670517709
0.817,0.388083508825839,0.418360151005406,0.35037414247614,0.0205753858249167,-0.00857745265077248,-0.0497282243006058
0.818,0.38714663920246,0.417329276113737,0.349528275743279,0.0205257176017206,-0.0085568349296406,-0.0496082701330818
0.819,0.386212030328725,0.416300941337384,0.348684450669906,0.0204761691886789,-0.00853626550318576,-0.0494886038805435
0.82,0.385279676764646,0.415275140418456,0.347842662334902,0.0204267402982104,-0.00851574427907026,-0.049369224875491
0.821,0.384349573083071,0.414251867114456,0.3470029058289,0.0203774306434008,-0.00849527116478216,-0.0492501324515838
0.822,0.383421713869662,0.413231115198242,0.346165176254257,0.0203282399380019,-0.00847484606764237,-0.0491313259436461
0.823,0.382496093722864,0.412212878457991,0.345329468725026,0.0202791678964296,-0.0084544688948115,-0.0490128046876706
0.824,0.381572707253882,0.411197150697166,0.344495778366934,0.0202302142337635,-0.00843413955329614,-0.0488945680208231
0.825,0.380651549086655,0.41018392573447,0.343664100317351,0.0201813786657454,-0.00841385794995592,-0.0487766152814468
0.826,0.379732613857828,0.409173197403817,0.342834429725266,0.0201326609087783,-0.00839362399150978,-0.0486589458090664
0.827,0.378815896216728,0.408164959554293,0.342006761751263,0.0200840606799248,-0.00837343758454218,-0.0485415589443917
0.828,0.377901390825335,0.407159206050116,0.341181091567493,0.0200355776969063,-0.00835329863550877,-0.0484244540293214
0.829,0.376989092358258,0.406155930770602,0.340357414357647,0.0199872116781019,-0.00833320705074392,-0.0483076304069477
0.83,0.376078995502708,0.405155127610128,0.33953572531693,0.0199389623425468,-0.00831316273646548,-0.048191087421559
0.831,0.375171094958472,0.404156790478095,0.338716019652039,0.0198908294099313,-0.00829316559878118,-0.0480748244186438
0.832,0.374265385437884,0.403160913298891,0.337898292581132,0.0198428126005998,-0.00827321554369431,-0.0479588407448939
0.833,0.373361861665806,0.402167490011856,0.337082539333804,0.0197949116355492,-0.00825331247710925,-0.0478431357482076
0.834,0.372460518379593,0.401176514571244,0.336268755151063,0.019747126236428,-0.00823345630483713,-0.0477277087776931
0.835,0.371561350329072,0.400187980946186,0.335456935285303,0.019699456125535,-0.00821364693260124,-0.0476125591836712
0.836,0.370664352276515,0.399201883120658,0.334647075000276,0.019651901025818,-0.00819388426604267,-0.0474976863176786
0.837,0.369769518996611,0.398218215093439,0.333839169571068,0.0196044606608727,-0.00817416821072547,-0.0473830895324709
0.838,0.368876845276442,0.397236970878078,0.333033214284076,0.0195571347549415,-0.00815449867214152,-0.0472687681820244
0.839,0.367986325915454,0.39625814450286,0.332229204436977,0.019509923032912,-0.00813487555571613,-0.0471547216215401
0.84,0.367097955725436,0.395281730010766,0.331427135338707,0.0194628252203163,-0.00811529876681227,-0.0470409492074448
0.841,0.366211729530486,0.394307721459438,0.330627002309431,0.0194158410433291,-0.00809576821073621,-0.0469274502973944
0.842,0.365327642166991,0.393336112921148,0.329828800680523,0.0193689702287672,-0.00807628379274233,-0.0468142242502767
0.843,0.364445688483599,0.392366898482754,0.329032525794534,0.0193222125040876,-0.00805684541803731,-0.0467012704262124
